STD,Year,State,County,State FIPS,County FIPS,Rate,Rate Category
Primary and secondary syphilis,2021,Kentucky,Casey County,21,45,12.6,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Christian County,21,47,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Clark County,21,49,27.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Clay County,21,51,59.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Clinton County,21,53,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Crittenden County,21,55,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Cumberland County,21,57,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Daviess County,21,59,7.8,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Edmonson County,21,61,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Elliott County,21,63,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Estill County,21,65,42.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Fayette County,21,67,21.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Fleming County,21,69,6.6,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Floyd County,21,71,22.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Franklin County,21,73,3.9,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Fulton County,21,75,15.4,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Gallatin County,21,77,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Garrard County,21,79,5.8,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Grant County,21,81,4.0,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Graves County,21,83,2.7,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Grayson County,21,85,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Green County,21,87,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Greenup County,21,89,8.4,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Hancock County,21,91,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Hardin County,21,93,10.8,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Harlan County,21,95,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Harrison County,21,97,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Hart County,21,99,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Henderson County,21,101,6.8,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Henry County,21,103,6.4,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Hickman County,21,105,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Hopkins County,21,107,4.4,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Jackson County,21,109,7.7,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Jefferson County,21,111,29.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Jessamine County,21,113,5.6,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Johnson County,21,115,4.4,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Kenton County,21,117,4.7,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Knott County,21,119,7.1,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Knox County,21,121,23.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Larue County,21,123,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Laurel County,21,125,12.8,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Lawrence County,21,127,12.3,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Lee County,21,129,26.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Leslie County,21,131,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Letcher County,21,133,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Lewis County,21,135,7.7,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Lincoln County,21,137,8.2,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Livingston County,21,139,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Logan County,21,141,3.6,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Lyon County,21,143,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,McCracken County,21,145,4.4,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,McCreary County,21,147,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,McLean County,21,149,11.0,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Madison County,21,151,10.6,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Magoffin County,21,153,8.7,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Marion County,21,155,5.1,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Marshall County,21,157,3.1,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Martin County,21,159,9.0,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Mason County,21,161,5.9,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Meade County,21,163,3.3,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Menifee County,21,165,32.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Mercer County,21,167,4.4,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Metcalfe County,21,169,9.7,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Monroe County,21,171,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Montgomery County,21,173,7.1,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Morgan County,21,175,7.2,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Muhlenberg County,21,177,3.3,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Nelson County,21,179,4.2,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Nicholas County,21,181,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Ohio County,21,183,4.2,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Oldham County,21,185,2.9,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Owen County,21,187,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Owsley County,21,189,25.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Pendleton County,21,191,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Perry County,21,193,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Pike County,21,195,1.7,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Powell County,21,197,15.2,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Pulaski County,21,199,6.1,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Robertson County,21,201,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Rockcastle County,21,203,6.2,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Rowan County,21,205,20.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Russell County,21,207,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Scott County,21,209,3.4,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Shelby County,21,211,14.4,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Simpson County,21,213,5.1,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Spencer County,21,215,10.0,6.6–15.4
Primary and secondary syphilis,2021,Kentucky,Taylor County,21,217,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Todd County,21,219,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Trigg County,21,221,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Trimble County,21,223,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Union County,21,225,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Warren County,21,227,3.6,0.1–6.5
Primary and secondary syphilis,2021,Kentucky,Washington County,21,229,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Wayne County,21,231,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Webster County,21,233,0.0,0.0
Primary and secondary syphilis,2021,Kentucky,Whitley County,21,235,27.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Wolfe County,21,237,30.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Kentucky,Woodford County,21,239,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Acadia Parish,22,1,24.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Allen Parish,22,3,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Ascension Parish,22,5,6.2,0.1–6.5
Primary and secondary syphilis,2021,Louisiana,Assumption Parish,22,7,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Avoyelles Parish,22,9,45.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Beauregard Parish,22,11,10.9,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Bienville Parish,22,13,15.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Bossier Parish,22,15,11.6,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Caddo Parish,22,17,24.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Calcasieu Parish,22,19,11.7,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Caldwell Parish,22,21,52.2,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Cameron Parish,22,23,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Catahoula Parish,22,25,11.4,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Claiborne Parish,22,27,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Concordia Parish,22,29,32.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,De Soto Parish,22,31,7.4,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,East Baton Rouge Parish,22,33,32.6,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,East Carroll Parish,22,35,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,East Feliciana Parish,22,37,5.2,0.1–6.5
Primary and secondary syphilis,2021,Louisiana,Evangeline Parish,22,39,9.3,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Franklin Parish,22,41,15.3,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Grant Parish,22,43,85.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Iberia Parish,22,45,23.2,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Iberville Parish,22,47,20.1,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Jackson Parish,22,49,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Jefferson Parish,22,51,15.4,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Jefferson Davis Parish,22,53,9.3,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Lafayette Parish,22,55,21.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Lafourche Parish,22,57,6.2,0.1–6.5
Primary and secondary syphilis,2021,Louisiana,LaSalle Parish,22,59,40.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Lincoln Parish,22,61,20.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Livingston Parish,22,63,15.1,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Madison Parish,22,65,61.2,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Morehouse Parish,22,67,28.0,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Natchitoches Parish,22,69,29.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Orleans Parish,22,71,36.9,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Ouachita Parish,22,73,38.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Plaquemines Parish,22,75,17.2,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Pointe Coupee Parish,22,77,34.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Rapides Parish,22,79,77.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Red River Parish,22,81,13.2,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Richland Parish,22,83,30.3,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Sabine Parish,22,85,4.5,0.1–6.5
Primary and secondary syphilis,2021,Louisiana,St. Bernard Parish,22,87,29.4,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,St. Charles Parish,22,89,9.6,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,St. Helena Parish,22,91,36.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,St. James Parish,22,93,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,St. John the Baptist Parish,22,95,9.5,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,St. Landry Parish,22,97,12.2,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,St. Martin Parish,22,99,7.8,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,St. Mary Parish,22,101,18.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,St. Tammany Parish,22,103,8.5,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Tangipahoa Parish,22,105,14.8,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Tensas Parish,22,107,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,Terrebonne Parish,22,109,10.1,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Union Parish,22,111,9.5,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Vermilion Parish,22,113,8.7,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,Vernon Parish,22,115,18.7,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Washington Parish,22,117,15.5,"15.5–1,130.7"
Primary and secondary syphilis,2021,Louisiana,Webster Parish,22,119,2.8,0.1–6.5
Primary and secondary syphilis,2021,Louisiana,West Baton Rouge Parish,22,121,14.4,6.6–15.4
Primary and secondary syphilis,2021,Louisiana,West Carroll Parish,22,123,0.0,0.0
Primary and secondary syphilis,2021,Louisiana,West Feliciana Parish,22,125,6.5,0.1–6.5
Primary and secondary syphilis,2021,Louisiana,Winn Parish,22,127,7.4,6.6–15.4
Primary and secondary syphilis,2021,Maine,Androscoggin County,23,1,3.6,0.1–6.5
Primary and secondary syphilis,2021,Maine,Aroostook County,23,3,0.0,0.0
Primary and secondary syphilis,2021,Maine,Cumberland County,23,5,6.6,6.6–15.4
Primary and secondary syphilis,2021,Maine,Franklin County,23,7,0.0,0.0
Primary and secondary syphilis,2021,Maine,Hancock County,23,9,0.0,0.0
Primary and secondary syphilis,2021,Maine,Kennebec County,23,11,8.0,6.6–15.4
Primary and secondary syphilis,2021,Maine,Knox County,23,13,0.0,0.0
Primary and secondary syphilis,2021,Maine,Lincoln County,23,15,0.0,0.0
Primary and secondary syphilis,2021,Maine,Oxford County,23,17,6.8,6.6–15.4
Primary and secondary syphilis,2021,Maine,Penobscot County,23,19,1.3,0.1–6.5
Primary and secondary syphilis,2021,Maine,Piscataquis County,23,21,5.8,0.1–6.5
Primary and secondary syphilis,2021,Maine,Sagadahoc County,23,23,2.7,0.1–6.5
Primary and secondary syphilis,2021,Maine,Somerset County,23,25,2.0,0.1–6.5
Primary and secondary syphilis,2021,Maine,Waldo County,23,27,5.0,0.1–6.5
Primary and secondary syphilis,2021,Maine,Washington County,23,29,0.0,0.0
Primary and secondary syphilis,2021,Maine,York County,23,31,7.5,6.6–15.4
Primary and secondary syphilis,2021,Maryland,Allegany County,24,1,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Anne Arundel County,24,3,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Baltimore County,24,5,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Calvert County,24,9,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Caroline County,24,11,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Carroll County,24,13,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Cecil County,24,15,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Charles County,24,17,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Dorchester County,24,19,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Frederick County,24,21,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Garrett County,24,23,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Harford County,24,25,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Howard County,24,27,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Kent County,24,29,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Montgomery County,24,31,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Prince George's County,24,33,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Queen Anne's County,24,35,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,St. Mary's County,24,37,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Somerset County,24,39,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Talbot County,24,41,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Washington County,24,43,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Wicomico County,24,45,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Worcester County,24,47,NA,Unavailable
Primary and secondary syphilis,2021,Maryland,Baltimore city,24,510,NA,Unavailable
Primary and secondary syphilis,2021,Massachusetts,Barnstable County,25,1,6.9,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Berkshire County,25,3,2.3,0.1–6.5
Primary and secondary syphilis,2021,Massachusetts,Bristol County,25,5,14.8,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Dukes County,25,7,4.7,0.1–6.5
Primary and secondary syphilis,2021,Massachusetts,Essex County,25,9,6.7,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Franklin County,25,11,1.4,0.1–6.5
Primary and secondary syphilis,2021,Massachusetts,Hampden County,25,13,12.3,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Hampshire County,25,15,1.9,0.1–6.5
Primary and secondary syphilis,2021,Massachusetts,Middlesex County,25,17,9.8,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Nantucket County,25,19,0.0,0.0
Primary and secondary syphilis,2021,Massachusetts,Norfolk County,25,21,6.9,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Plymouth County,25,23,9.6,6.6–15.4
Primary and secondary syphilis,2021,Massachusetts,Suffolk County,25,25,25.8,"15.5–1,130.7"
Primary and secondary syphilis,2021,Massachusetts,Worcester County,25,27,7.1,6.6–15.4
Primary and secondary syphilis,2021,Michigan,Alcona County,26,1,0.0,0.0
Primary and secondary syphilis,2021,Michigan,Alger County,26,3,0.0,0.0
Primary and secondary syphilis,2021,Michigan,Allegan County,26,5,5.0,0.1–6.5
Primary and secondary syphilis,2021,Michigan,Alpena County,26,7,0.0,0.0
Primary and secondary syphilis,2021,Michigan,Antrim County,26,9,4.2,0.1–6.5
Primary and secondary syphilis,2021,Michigan,Arenac County,26,11,0.0,0.0
Primary and secondary syphilis,2021,Michigan,Baraga County,26,13,0.0,0.0
